1.100000000000000006e-01 -1.072598888404285056e+01 -9.029643618230132063e+00 -9.023537220197255238e+00 -8.867357146575393756e+00 -8.255643407353147722e+00 -9.064641914411168955e+00 -8.747375489406348237e+00 -7.597259621684377962e+00 -5.228935469608854802e+00
1.199999999999999956e-01 -1.081775827015548685e+01 -9.216758613018573243e+00 -9.252183527912368532e+00 -9.145835958358038198e+00 -8.580386624422798647e+00 -9.325575985182027239e+00 -9.015102353661257339e+00 -7.901730397141289330e+00 -5.623400113066862716e+00
1.300000000000000044e-01 -1.090952765626808940e+01 -9.403873607807051727e+00 -9.480829835627442748e+00 -9.424314770140709285e+00 -8.905129841492517073e+00 -9.586510055952913945e+00 -9.282829217916129139e+00 -8.206201172598202476e+00 -6.017864756524826220e+00
1.400000000000000133e-01 -1.100129704238072037e+01 -9.590988602595480472e+00 -9.709476143342520515e+00 -9.702793581923367938e+00 -9.229873058562191090e+00 -9.847444126723765123e+00 -9.550556082171063110e+00 -8.510671948055110292e+00 -6.412329399982841238e+00
1.499999999999999944e-01 -1.109306642849336200e+01 -9.778103597383939416e+00 -9.938122451057617823e+00 -9.981272393706031920e+00 -9.554616275631886424e+00 -1.010837819749464472e+01 -9.818282946425952673e+00 -8.815142723512035872e+00 -6.806794043440840269e+00
1.600000000000000033e-01 -1.118483581460596099e+01 -9.965218592172405465e+00 -1.016676875877269737e+01 -1.026008450801802852e+01 -9.879359492701560441e+00 -1.036931226826551899e+01 -1.008600981068085645e+01 -9.119613498968954346e+00 -7.201258686898849959e+00
1.700000000000000122e-01 -1.127660520071858130e+01 -1.015233358696083954e+01 -1.039541506648777336e+01 -1.054126819801954262e+01 -1.020410270977125755e+01 -1.063024633903637017e+01 -1.035373667493575667e+01 -9.424084274425869268e+00 -7.595723330356806358e+00
1.799999999999999933e-01 -1.136837458683122293e+01 -1.033944858174930204e+01 -1.062406137420288132e+01 -1.082245188802103719e+01 -1.052884592684094045e+01 -1.089118040980724444e+01 -1.062146353919068886e+01 -9.728555049882791295e+00 -7.990187973814828482e+00
1.900000000000000022e-01 -1.146014397294382370e+01 -1.052656357653773789e+01 -1.085270768191796442e+01 -1.110363557802255841e+01 -1.085358914391062690e+01 -1.115211448057812049e+01 -1.088919040344558020e+01 -1.003302582533970977e+01 -8.384652617272820407e+00
2.000000000000000111e-01 -1.155191335905644756e+01 -1.071367857132620216e+01 -1.108135398963305640e+01 -1.138481926802406718e+01 -1.117833236098031513e+01 -1.141304855134898588e+01 -1.115691726770049286e+01 -1.033749660079663713e+01 -8.781472072807819274e+00
2.099999999999999922e-01 -1.164368274516905899e+01 -1.090079356611465755e+01 -1.131000029734814483e+01 -1.166600295802558307e+01 -1.150307557804999625e+01 -1.167398262211985127e+01 -1.142464413195538953e+01 -1.064196737625352185e+01 -9.178594289895567471e+00
2.200000000000000011e-01 -1.173545213128167042e+01 -1.108790856090310761e+01 -1.153864660506321904e+01 -1.194718664802709363e+01 -1.182781879511967205e+01 -1.193491669289073265e+01 -1.169237099621030751e+01 -1.094643815171045453e+01 -9.575716506983319221e+00
2.300000000000000100e-01 -1.182722151739430139e+01 -1.127502355569155590e+01 -1.176729291277830747e+01 -1.222837033802860418e+01 -1.215256201218936205e+01 -1.219585076366160514e+01 -1.196009786046521484e+01 -1.125090892716735702e+01 -9.972838724071074523e+00
2.399999999999999911e-01 -1.191899090350691459e+01 -1.146213855048000418e+01 -1.199593922049340300e+01 -1.250955402803010585e+01 -1.247730522925905383e+01 -1.245678483443247941e+01 -1.222782472472011506e+01 -1.155537970262426839e+01 -1.036996094115882627e+01
2.500000000000000000e-01 -1.201076028961954023e+01 -1.164925354526846490e+01 -1.222458552820848254e+01 -1.279073771803161463e+01 -1.280204844632873495e+01 -1.271771890520334836e+01 -1.249555158897501528e+01 -1.186189410959511292e+01 -1.076708315824658158e+01
2.600000000000000089e-01 -1.210252967573215166e+01 -1.183636854005691497e+01 -1.245323183592357452e+01 -1.307192140803312341e+01 -1.312679166339842496e+01 -1.297865297597421730e+01 -1.276327845322992971e+01 -1.217357447993928687e+01 -1.116420537533433688e+01
2.700000000000000178e-01 -1.219429906184478085e+01 -1.202348353484536503e+01 -1.268187814363866295e+01 -1.335310509803463752e+01 -1.345153488046810608e+01 -1.323958704674508269e+01 -1.303117165598095539e+01 -1.248525485028346971e+01 -1.156132759242208508e+01
2.800000000000000266e-01 -1.228606844795739939e+01 -1.221059852963381687e+01 -1.291048866228764957e+01 -1.363428878803614452e+01 -1.377627809753778898e+01 -1.350052111751596406e+01 -1.329922374923573614e+01 -1.279693522062765432e+01 -1.195844980950983683e+01
2.899999999999999800e-01 -1.237783783407001792e+01 -1.239771352442227048e+01 -1.313908801513808910e+01 -1.392505706231076346e+01 -1.410102131460747543e+01 -1.376145518828682057e+01 -1.356727584249052398e+01 -1.310861559097182472e+01 -1.235557202659758858e+01
2.999999999999999889e-01 -1.246960722018263645e+01 -1.258482851921072410e+01 -1.336768736798853041e+01 -1.421597062230330266e+01 -1.442576453167715833e+01 -1.402238925905769662e+01 -1.383532793574531183e+01 -1.342029596131600222e+01 -1.275269424368533677e+01
3.099999999999999978e-01 -1.252170176185641282e+01 -1.264557617610444140e+01 -1.341794012289664195e+01 -1.424462038097330918e+01 -1.445224074823450167e+01 -1.405484721007861637e+01 -1.388375278532286572e+01 -1.345284832072932346e+01 -1.279387967742825083e+01
3.200000000000000067e-01 -1.257379630353018740e+01 -1.270632383299816048e+01 -1.346819287780475527e+01 -1.427327013964331925e+01 -1.447871696479184500e+01 -1.408730516109952902e+01 -1.393217763490041428e+01 -1.348540068014264470e+01 -1.283506511117116133e+01
3.300000000000000155e-01 -1.262589084520396376e+01 -1.276707148989187957e+01 -1.351844563271286503e+01 -1.430191989831332577e+01 -1.450519318134918478e+01 -1.411976311212044521e+01 -1.398060248447796639e+01 -1.351795303955596772e+01 -1.287628979178202471e+01
3.400000000000000244e-01 -1.267798538687773835e+01 -1.283156413911114235e+01 -1.356869838762097835e+01 -1.433056965698333407e+01 -1.453166939790652812e+01 -1.415222106314136497e+01 -1.402902733405552027e+01 -1.355050539896928896e+01 -1.292997254961928455e+01
3.500000000000000333e-01 -1.274195080360465937e+01 -1.289695866013234671e+01 -1.361895114252908812e+01 -1.435921941565334414e+01 -1.455888059619201513e+01 -1.418831191717382190e+01 -1.407745218363306705e+01 -1.358305775838260843e+01 -1.298872936681293311e+01
3.599999999999999867e-01 -1.280729997103637352e+01 -1.296235318115354929e+01 -1.366920389743719966e+01 -1.438786917432335244e+01 -1.458731964630569067e+01 -1.423613570241390391e+01 -1.412587703321062094e+01 -1.361561011779593144e+01 -1.304854024274581015e+01
3.699999999999999956e-01 -1.287264913846808412e+01 -1.302774770217475186e+01 -1.371945665234531120e+01 -1.441651893299335896e+01 -1.461575869641936798e+01 -1.428395948765398948e+01 -1.417430188278817305e+01 -1.364816247720925269e+01 -1.310835111867868363e+01
3.800000000000000044e-01 -1.293799830589980182e+01 -1.309314222319595444e+01 -1.376970940725342274e+01 -1.444516869166336726e+01 -1.464419774653304351e+01 -1.433178327289407328e+01 -1.422272673236572160e+01 -1.368071483662257570e+01 -1.316816199461156067e+01
3.900000000000000133e-01 -1.300334747333151597e+01 -1.315853674421715880e+01 -1.381992505660390691e+01 -1.447381845033337555e+01 -1.467263679664672260e+01 -1.437960705813415885e+01 -1.427115158194327371e+01 -1.371326719603589517e+01 -1.322797287054443416e+01
4.000000000000000222e-01 -1.306869664076322834e+01 -1.322393126523836138e+01 -1.387012568819913483e+01 -1.450246820900338385e+01 -1.470107584676039991e+01 -1.442743084337424264e+01 -1.431957643152082582e+01 -1.374581955544921819e+01 -1.328778374647731120e+01
4.100000000000000311e-01 -1.313404580819494427e+01 -1.328932578625956573e+01 -1.392032631979436275e+01 -1.453111796767339214e+01 -1.472951489687407545e+01 -1.447525462861432821e+01 -1.436800128109837615e+01 -1.377837191486253943e+01 -1.334759462241018824e+01
4.199999999999999845e-01 -1.319939497562665842e+01 -1.335472030728076831e+01 -1.397052695138958889e+01 -1.455976772634340044e+01 -1.475795394698775276e+01 -1.452307841385441378e+01 -1.441662474380562564e+01 -1.381117709466933796e+01 -1.340740549834305995e+01
4.299999999999999933e-01 -1.326474414305837435e+01 -1.342011482830197089e+01 -1.402072758298481681e+01 -1.458841748501340696e+01 -1.478639299710143007e+01 -1.457090219909449402e+01 -1.446560819281045518e+01 -1.384735321305580058e+01 -1.346721637427593521e+01
4.400000000000000022e-01 -1.333009331049008850e+01 -1.348550934932317524e+01 -1.407091027128804939e+01 -1.461706724368341526e+01 -1.481483204721510738e+01 -1.461872598433458137e+01 -1.451502197026296415e+01 -1.388352933144226498e+01 -1.354429587210679387e+01
4.500000000000000111e-01 -1.339544247792180443e+01 -1.355090387034437782e+01 -1.412107521133507149e+01 -1.464571700235342355e+01 -1.484327109732878469e+01 -1.466654976957466516e+01 -1.456443574771547134e+01 -1.392105382526059643e+01 -1.362216030729664773e+01
4.600000000000000200e-01 -1.346378661263239529e+01 -1.361629839136558218e+01 -1.417124015138209181e+01 -1.467443513077303940e+01 -1.487171014744246023e+01 -1.471437355481474896e+01 -1.461384952516797853e+01 -1.395899968640138589e+01 -1.370002474248650337e+01
4.700000000000000289e-01 -1.353555695199904285e+01 -1.368169291238678476e+01 -1.422140509142911569e+01 -1.470494796511985314e+01 -1.490014919755613754e+01 -1.476219734005483275e+01 -1.466326330262048749e+01 -1.399694554754217357e+01 -1.377788917767635724e+01
4.799999999999999822e-01 -1.360740311332211760e+01 -1.374708743340798733e+01 -1.427157003147613779e+01 -1.473546079946666865e+01 -1.492995444899977642e+01 -1.481327728280896139e+01 -1.471267708007299646e+01 -1.403489140868296126e+01 -1.385575361286621110e+01
4.899999999999999911e-01 -1.367924927464519236e+01 -1.381248195442919169e+01 -1.432173497152315811e+01 -1.476962714230813845e+01 -1.496190411772081674e+01 -1.487535012097207421e+01 -1.476212230460437347e+01 -1.407283726982375249e+01 -1.393361804805606674e+01
5.000000000000000000e-01 -1.375109543596826711e+01 -1.387787647545039249e+01 -1.437189991157018198e+01 -1.480563092217031240e+01 -1.499385378644186062e+01 -1.493823027091552902e+01 -1.481188531014326770e+01 -1.411086740442903320e+01 -1.401148248324592060e+01
5.100000000000000089e-01 -1.374517479331912995e+01 -1.388851404636879039e+01 -1.438875652596603061e+01 -1.481849584580509038e+01 -1.501108051126937148e+01 -1.495777000742766205e+01 -1.482549444363856495e+01 -1.414565243478213219e+01 -1.402390336803512483e+01
5.200000000000000178e-01 -1.373925415066999278e+01 -1.389939427337739630e+01 -1.440561314036187923e+01 -1.483136076943987192e+01 -1.502830723609688413e+01 -1.497730974393979508e+01 -1.483910357713386041e+01 -1.418052173859972420e+01 -1.403632425282432905e+01
5.300000000000000266e-01 -1.373486416376623254e+01 -1.391027450038600222e+01 -1.442246975475772608e+01 -1.484422569307465345e+01 -1.504553396092439499e+01 -1.499684948045192634e+01 -1.485271271062915588e+01 -1.421539104241731621e+01 -1.404874513761352972e+01
5.400000000000000355e-01 -1.373141247357325767e+01 -1.392115472739460813e+01 -1.443932636915357470e+01 -1.485709061670943143e+01 -1.506276068575190941e+01 -1.501638921696405937e+01 -1.486632184412445312e+01 -1.425026034623490467e+01 -1.406116602240273394e+01
5.500000000000000444e-01 -1.372796078338028281e+01 -1.393203495440321227e+01 -1.445618298354942510e+01 -1.486995554034421119e+01 -1.507998741057942205e+01 -1.503592895347619418e+01 -1.487993097761974859e+01 -1.428512965005249669e+01 -1.407358690719193817e+01
5.600000000000000533e-01 -1.372450909318730794e+01 -1.394325489993810763e+01 -1.447303959794527373e+01 -1.488282046397899272e+01 -1.509721413540693469e+01 -1.505546868998832544e+01 -1.489388933920143110e+01 -1.431999895387008870e+01 -1.408600779198114417e+01
5.700000000000000622e-01 -1.372105740299433307e+01 -1.395455573083640743e+01 -1.448989621234112235e+01 -1.489568538761377248e+01 -1.511444086023444733e+01 -1.507500842650045847e+01 -1.490789321629200259e+01 -1.435486825768767893e+01 -1.409842867677034661e+01
5.799999999999999600e-01 -1.371760571280135821e+01 -1.396585656173470724e+01 -1.450675282673697097e+01 -1.490855031124855223e+01 -1.513166758506195819e+01 -1.509454816301258973e+01 -1.492189709338257586e+01 -1.438973756150526917e+01 -1.411084956155955261e+01
5.899999999999999689e-01 -1.371415402260838334e+01 -1.397780649767431349e+01 -1.452360944113281960e+01 -1.492309456685806879e+01 -1.515000542932554595e+01 -1.511408789952472276e+01 -1.493590097047314735e+01 -1.442460686532286118e+01 -1.412327044634875683e+01
5.999999999999999778e-01 -1.371070233241541025e+01 -1.398989393873170251e+01 -1.454046605552866822e+01 -1.493799776365302456e+01 -1.516927713272606759e+01 -1.513362763603685757e+01 -1.494990484756371707e+01 -1.445947616914045319e+01 -1.413569133113796106e+01
6.099999999999999867e-01 -1.370725064222243539e+01 -1.400198137978909330e+01 -1.455732266992451507e+01 -1.495290096044798034e+01 -1.518854883612658924e+01 -1.515316737254898882e+01 -1.496390872465429034e+01 -1.449434547295804343e+01 -1.414811221592716350e+01
6.199999999999999956e-01 -1.370379895202946230e+01 -1.401406882084648231e+01 -1.457417928432036369e+01 -1.496780415724293611e+01 -1.520782053952711266e+01 -1.517270710906112186e+01 -1.497791260174486183e+01 -1.452921477677563544e+01 -1.416053310071636773e+01
6.300000000000000044e-01 -1.370034726183648566e+01 -1.402615626190387488e+01 -1.459103589871621409e+01 -1.498270735403789189e+01 -1.522709224292763253e+01 -1.519224684557325489e+01 -1.499191647883543332e+01 -1.456408408059322568e+01 -1.417295398550557373e+01
6.400000000000000133e-01 -1.369689557164351079e+01 -1.403824370296126567e+01 -1.460789251311206094e+01 -1.499787548361257805e+01 -1.524636394632815595e+01 -1.521178658208538614e+01 -1.500592035592600659e+01 -1.459895338441081591e+01 -1.418537487029477440e+01
6.500000000000000222e-01 -1.369344388145053770e+01 -1.405033114401865468e+01 -1.462474912750790956e+01 -1.501403070144722385e+01 -1.526563564972867759e+01 -1.523395008188363065e+01 -1.501992423301657986e+01 -1.463382268822840970e+01 -1.419779575508397862e+01
6.600000000000000311e-01 -1.368999219125756284e+01 -1.406309802212862614e+01 -1.464155386238560297e+01 -1.503018591928186787e+01 -1.528490735312919924e+01 -1.525904681448377964e+01 -1.503392811010715135e+01 -1.466869199204599994e+01 -1.421021663987318462e+01
6.700000000000000400e-01 -1.368654050106459152e+01 -1.407661308985007587e+01 -1.465835835346856797e+01 -1.504634113711651189e+01 -1.530417905652972266e+01 -1.528414354708393041e+01 -1.504793198719772462e+01 -1.470356129586359017e+01 -1.422263752466238707e+01
6.800000000000000488e-01 -1.368308881087161488e+01 -1.409012815757152381e+01 -1.467516284455153119e+01 -1.506249635495115768e+01 -1.532345075993024253e+01 -1.530924027968407941e+01 -1.506193586428829434e+01 -1.473843059968118396e+01 -1.423771598308134756e+01
6.900000000000000577e-01 -1.368434282084940712e+01 -1.410364322529296999e+01 -1.469196733563449619e+01 -1.507865157278580170e+01 -1.534272246333076595e+01 -1.533433701228423018e+01 -1.507593974137886583e+01 -1.477329990349877420e+01 -1.426209594920444346e+01
7.000000000000000666e-01 -1.368604228482120710e+01 -1.411715829301441794e+01 -1.470877182671745942e+01 -1.509480679062044750e+01 -1.536199416673128759e+01 -1.535943374488438096e+01 -1.509007602722256891e+01 -1.481052886432213178e+01 -1.428647591532754291e+01
7.099999999999999645e-01 -1.368648267736173096e+01 -1.412242637889080399e+01 -1.470825157928697635e+01 -1.509928108914964184e+01 -1.536693357361064471e+01 -1.536924981362172815e+01 -1.510023606697679099e+01 -1.481048749142626697e+01 -1.429432738928335667e+01
7.199999999999999734e-01 -1.368692306990225482e+01 -1.412769446476718649e+01 -1.470773133185649328e+01 -1.510375538767883796e+01 -1.537187298049000184e+01 -1.537906588235907357e+01 -1.511039610673100952e+01 -1.481044611853040394e+01 -1.430217886323917753e+01
7.299999999999999822e-01 -1.368736346244277691e+01 -1.413296255064357076e+01 -1.470721108442601199e+01 -1.510822968620803408e+01 -1.537681238736935896e+01 -1.538888195109642254e+01 -1.512055614648522806e+01 -1.481040474563453913e+01 -1.431003033719499307e+01
7.399999999999999911e-01 -1.369032493503450709e+01 -1.413823063651995682e+01 -1.470669083699552715e+01 -1.511270398473723020e+01 -1.538175179424871430e+01 -1.539869801983376973e+01 -1.513071618623944836e+01 -1.481036337273867609e+01 -1.431788181115081038e+01
7.500000000000000000e-01 -1.369423892095385398e+01 -1.414349872239634109e+01 -1.470617058956504408e+01 -1.511717828326642277e+01 -1.538669120112807143e+01 -1.540851408857111515e+01 -1.514087622599366867e+01 -1.481032199984281128e+01 -1.432573328510662947e+01
7.600000000000000089e-01 -1.369815290687320086e+01 -1.414883556083161764e+01 -1.470565034213456101e+01 -1.512165258179562066e+01 -1.539163060800742855e+01 -1.541833015730846235e+01 -1.515103626574788720e+01 -1.481028062694694647e+01 -1.433358475906244500e+01
7.700000000000000178e-01 -1.370214745362125086e+01 -1.415460715809518355e+01 -1.470513009470407972e+01 -1.512612688032481500e+01 -1.539657001488678567e+01 -1.542814622604580777e+01 -1.516119630550210928e+01 -1.481023925405108166e+01 -1.434143623301826231e+01
7.800000000000000266e-01 -1.370639789947224507e+01 -1.416037875535874946e+01 -1.470460984727359666e+01 -1.513060117885400935e+01 -1.540150942176614279e+01 -1.543796229478315496e+01 -1.517135634525632781e+01 -1.481019788115521862e+01 -1.434928770697407963e+01
7.900000000000000355e-01 -1.371064834532323751e+01 -1.416615035262231537e+01 -1.470408959984311359e+01 -1.513507547738320547e+01 -1.540644882864549814e+01 -1.544777836352050215e+01 -1.518151638501054634e+01 -1.481015650825935381e+01 -1.435713918092989694e+01
8.000000000000000444e-01 -1.371489879117422994e+01 -1.417192194988588128e+01 -1.470356935241263052e+01 -1.513954977591240159e+01 -1.541138823552485704e+01 -1.545759443225784757e+01 -1.519167642476476665e+01 -1.481011513536349078e+01 -1.436499065488571603e+01
8.100000000000000533e-01 -1.371914923702522238e+01 -1.417769354714944718e+01 -1.470304910498214745e+01 -1.514402407444159593e+01 -1.541632764240421416e+01 -1.546741050099519477e+01 -1.520183646451898696e+01 -1.481079008691580512e+01 -1.437284212884153334e+01
8.200000000000000622e-01 -1.372339968287621659e+01 -1.418346514441301309e+01 -1.470252885755166439e+01 -1.515022470914838415e+01 -1.542126704928357128e+01 -1.547830298543966343e+01 -1.521199650427320549e+01 -1.481264486697100402e+01 -1.438349695050806076e+01
8.300000000000000711e-01 -1.372765012872720902e+01 -1.418923674167657900e+01 -1.470200861012118310e+01 -1.515648089427672573e+01 -1.542620645616292663e+01 -1.549074281746312032e+01 -1.522215654402742580e+01 -1.481449964702620292e+01 -1.439594591470944351e+01
8.399999999999999689e-01 -1.373190057457820146e+01 -1.419500833894014491e+01 -1.470148836269070003e+01 -1.516273707940506910e+01 -1.543114586304228375e+01 -1.550318264948657543e+01 -1.523231658378164610e+01 -1.481635442708140360e+01 -1.440839487891082804e+01
8.499999999999999778e-01 -1.373615102042919389e+01 -1.420077993620371259e+01 -1.470096811526021696e+01 -1.516899326453341068e+01 -1.543608526992164087e+01 -1.551562248151003232e+01 -1.524247662353586641e+01 -1.481820920713660072e+01 -1.442084384311221257e+01
8.599999999999999867e-01 -1.374040146628018455e+01 -1.420655153346727673e+01 -1.470044786782973389e+01 -1.517524944966175582e+01 -1.544102467680099799e+01 -1.552806231353348920e+01 -1.525263666329008494e+01 -1.482006398719179963e+01 -1.443329280731359354e+01
8.699999999999999956e-01 -1.374538169846179159e+01 -1.421232313073084441e+01 -1.469992762039925083e+01 -1.518150563479009918e+01 -1.544596408368035334e+01 -1.554050214555694609e+01 -1.526279670304430525e+01 -1.482191876724699853e+01 -1.444574177151497985e+01
8.800000000000000044e-01 -1.375144239352248476e+01 -1.421809472799441032e+01 -1.469940737296876776e+01 -1.518776181991844076e+01 -1.545090349055971046e+01 -1.555294197758040298e+01 -1.527295674279852378e+01 -1.482377354730219743e+01 -1.445819073571636082e+01
8.900000000000000133e-01 -1.375750308858317617e+01 -1.422413122482311998e+01 -1.469888712553828647e+01 -1.519401800504678413e+01 -1.545584289743906936e+01 -1.556538180960385986e+01 -1.528311678255274408e+01 -1.482562832735739633e+01 -1.447063969991774535e+01
9.000000000000000222e-01 -1.376356378364387290e+01 -1.423048721883727197e+01 -1.469836687810780340e+01 -1.520027419017512571e+01 -1.546078230431842471e+01 -1.557782164162731497e+01 -1.529327682230696439e+01 -1.482782020127056199e+01 -1.448308866411912810e+01
9.100000000000000311e-01 -1.375876727019747925e+01 -1.422870464226301657e+01 -1.470519475889059713e+01 -1.519856291815761473e+01 -1.546409451045398953e+01 -1.557146890900190073e+01 -1.529519498088248852e+01 -1.483420650030409149e+01 -1.448797309606515427e+01
9.200000000000000400e-01 -1.375397075675108738e+01 -1.422692206568876472e+01 -1.471202263967339263e+01 -1.519685164614010375e+01 -1.546740671658955790e+01 -1.556511617637648470e+01 -1.529711313945801088e+01 -1.484059279933762276e+01 -1.449285752801118043e+01
9.300000000000000488e-01 -1.374917424330469551e+01 -1.422513948911451109e+01 -1.471885052045618814e+01 -1.519514037412259100e+01 -1.547071892272512272e+01 -1.555876344375106690e+01 -1.529903129803353679e+01 -1.484705915816242161e+01 -1.449774195995720660e+01
9.400000000000000577e-01 -1.374437772985830364e+01 -1.422335691254025747e+01 -1.472567840123898364e+01 -1.519342910210508002e+01 -1.547403112886068755e+01 -1.555241071112565088e+01 -1.530094945660905914e+01 -1.485358450841236255e+01 -1.450262639190323100e+01
9.500000000000000666e-01 -1.373958121641191354e+01 -1.422157433596600384e+01 -1.473250628202177737e+01 -1.519171783008756726e+01 -1.547734333499625592e+01 -1.554605797850023485e+01 -1.530286761518458505e+01 -1.486010985866230527e+01 -1.450751082384925716e+01
9.599999999999999645e-01 -1.373478470296551990e+01 -1.421979175939175022e+01 -1.473933416280457287e+01 -1.519000655807005451e+01 -1.548065554113182074e+01 -1.553970524587481705e+01 -1.530478577376010740e+01 -1.486663520891224621e+01 -1.451239525579528333e+01
9.699999999999999734e-01 -1.372998818951912803e+01 -1.421800918281749659e+01 -1.474616204358736660e+01 -1.518829528605254353e+01 -1.548396774726738556e+01 -1.553335251324940280e+01 -1.530670393233562976e+01 -1.487316055916219071e+01 -1.451727968774130773e+01
9.799999999999999822e-01 -1.372519167607273438e+01 -1.421622660624324297e+01 -1.475298992437016210e+01 -1.518658401403503078e+01 -1.548759123978193131e+01 -1.552699978062398500e+01 -1.530862209091115389e+01 -1.487968590941213165e+01 -1.452216411968733389e+01
9.899999999999999911e-01 -1.372039516262634251e+01 -1.421444402966899112e+01 -1.475981780515295760e+01 -1.518487274201752157e+01 -1.549126661335963817e+01 -1.552064704799856720e+01 -1.531082079053237877e+01 -1.488621125966207259e+01 -1.452704855163336006e+01
1.000000000000000000e+00 -1.371559864917994886e+01 -1.421266145309473927e+01 -1.476664568593575133e+01 -1.518316147000000882e+01 -1.549494198693734504e+01 -1.551429431537315295e+01 -1.531306252299836856e+01 -1.489273660991201531e+01 -1.453193298357938446e+01
1.010000000000000009e+00 -1.371080213573355877e+01 -1.421087887652048387e+01 -1.477347356671854683e+01 -1.518231763918064203e+01 -1.549861736051505190e+01 -1.550794158274773515e+01 -1.531530425546436192e+01 -1.489926196016195803e+01 -1.453681741552541062e+01
1.020000000000000018e+00 -1.370600562228716512e+01 -1.420909629994623202e+01 -1.478030144750134234e+01 -1.518185838820281930e+01 -1.550293260053843802e+01 -1.550158885012231913e+01 -1.531754598793035171e+01 -1.490578731041189897e+01 -1.454170184747143502e+01
1.030000000000000027e+00 -1.370197680614959879e+01 -1.420731372337197840e+01 -1.478712932828413784e+01 -1.518139913722499657e+01 -1.550816008258910550e+01 -1.549620489163331172e+01 -1.531978772039634329e+01 -1.491231266066184169e+01 -1.454658627941746296e+01
1.040000000000000036e+00 -1.369809963392488683e+01 -1.420553114679772477e+01 -1.479395720906693157e+01 -1.518093988624717205e+01 -1.551338756463977298e+01 -1.549421164262174067e+01 -1.532202945286233309e+01 -1.491954590801351443e+01 -1.455147071136348735e+01
1.050000000000000044e+00 -1.369422246170017665e+01 -1.420383956625729738e+01 -1.480078508984972707e+01 -1.518048063526934932e+01 -1.551861504669044045e+01 -1.549248749753694909e+01 -1.532427118532832466e+01 -1.492696455698706792e+01 -1.455635514330951352e+01
1.060000000000000053e+00 -1.369034528947546292e+01 -1.420249174851133489e+01 -1.480759951316352740e+01 -1.518002138429152659e+01 -1.552384252874110793e+01 -1.549076335245215574e+01 -1.532651291779431624e+01 -1.493438320596062141e+01 -1.456123957525553791e+01
1.070000000000000062e+00 -1.368646811725075096e+01 -1.420114393076537063e+01 -1.481441369268259756e+01 -1.517956213331370563e+01 -1.552907001079177718e+01 -1.548903920736736417e+01 -1.532875465026030604e+01 -1.494180185493417667e+01 -1.456961697844911008e+01
